run_id,started_at,dataset_id,exit,golden_match,sweep_label,sweep_config,sweep_varied_seat,sweep_repeat,sweep_worker,instructions,seat,role,model,provider,temperature,num_ctx,think,max_tokens,calls,tokens_in,tokens_out,wall_ms,est_cost,tool_calls,replies,accepted_first_time,corrections,stopped_run,reasons,checks_met,checks_total,checks
86e579b8-bac0-472c-bb09-949d8250a839,2026-09-18T19:05:27.921Z,clean-run,reviewer_pass,true,deterministic-check-1to3,baseline,,1,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,1,5400,47,8684,0.0,0,1,1,0,0,,1,1,passed_v1=1
870e2af8-02fe-4bc4-9d30-cfaffa42a03d,2026-09-18T01:03:54.233Z,clean-run,reviewer_pass,false,writer-check,baseline,,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,7183,296,11806,0.0,0,2,2,0,0,,0,1,golden_match=0
870e2af8-02fe-4bc4-9d30-cfaffa42a03d,2026-09-18T01:03:54.233Z,clean-run,reviewer_pass,false,writer-check,baseline,,0,laptop,634cab5f,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,27719,4856,85448,0.0,34,2,2,0,0,,1,1,ready=1
870e2af8-02fe-4bc4-9d30-cfaffa42a03d,2026-09-18T01:03:54.233Z,clean-run,reviewer_pass,false,writer-check,baseline,,0,laptop,071111ed,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,19,379028,5858,157957,0.0,15,2,1,1,0,no_json=2,0,1,no_blocker=0
870e2af8-02fe-4bc4-9d30-cfaffa42a03d,2026-09-18T01:03:54.233Z,clean-run,reviewer_pass,false,writer-check,baseline,,0,laptop,a21ee64a,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8480,1280,20526,0.0,1,1,1,0,0,,1,1,completed=1
870e2af8-02fe-4bc4-9d30-cfaffa42a03d,2026-09-18T01:03:54.233Z,clean-run,reviewer_pass,false,writer-check,baseline,,0,laptop,3a18b205,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,5,36862,2792,44158,0.0,3,1,0,1,0,concern_dropped=1,1,1,draft_v1=1
870e2af8-02fe-4bc4-9d30-cfaffa42a03d,2026-09-18T01:03:54.233Z,clean-run,reviewer_pass,false,writer-check,baseline,,0,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,1,5334,47,12398,0.0,0,1,1,0,0,,1,1,passed_v1=1
87523e67-761f-41e2-805b-64f0ba15abfb,2026-09-18T20:00:37.002Z,missing-price,reviewer_pass,true,deterministic-check-partial,baseline,,1,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,6754,307,10967,0.0,0,2,2,0,0,,1,1,reviewer_pass=1
87523e67-761f-41e2-805b-64f0ba15abfb,2026-09-18T20:00:37.002Z,missing-price,reviewer_pass,true,deterministic-check-partial,baseline,,1,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,27446,3740,56038,0.0,17,1,0,1,0,checklist_grading=1,1,1,golden_match=1
87523e67-761f-41e2-805b-64f0ba15abfb,2026-09-18T20:00:37.002Z,missing-price,reviewer_pass,true,deterministic-check-partial,baseline,,1,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,10,184941,2231,65413,0.0,7,1,0,1,0,no_json=2,1,1,golden_match=1
87523e67-761f-41e2-805b-64f0ba15abfb,2026-09-18T20:00:37.002Z,missing-price,reviewer_pass,true,deterministic-check-partial,baseline,,1,laptop,a21ee64a,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8481,1570,23625,0.0,1,1,1,0,0,,1,1,exit_sign_unpriced=1
87523e67-761f-41e2-805b-64f0ba15abfb,2026-09-18T20:00:37.002Z,missing-price,reviewer_pass,true,deterministic-check-partial,baseline,,1,laptop,3a18b205,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,4,29684,4409,64591,0.0,2,1,0,1,0,provenance_tags=1,1,1,v1_states_exclusion=1
87523e67-761f-41e2-805b-64f0ba15abfb,2026-09-18T20:00:37.002Z,missing-price,reviewer_pass,true,deterministic-check-partial,baseline,,1,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,1,5564,47,8987,0.0,0,1,1,0,0,,1,1,passed_minor_at_most=1
877aacbd-bee1-4045-a3b9-34fe763ab6aa,2026-09-19T07:53:09.883Z,missing-price,stopped,false,writer-reviewer-rerun,reviewer=qwen3-5-9b,reviewer,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2068,304,5102,0.0,0,1,1,0,0,,0,1,reviewer_pass=0
877aacbd-bee1-4045-a3b9-34fe763ab6aa,2026-09-19T07:53:09.883Z,missing-price,stopped,false,writer-reviewer-rerun,reviewer=qwen3-5-9b,reviewer,0,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,30020,3226,51148,0.0,34,2,2,0,0,,0,1,golden_match=0
877aacbd-bee1-4045-a3b9-34fe763ab6aa,2026-09-19T07:53:09.883Z,missing-price,stopped,false,writer-reviewer-rerun,reviewer=qwen3-5-9b,reviewer,0,laptop,e4159786,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,32,614470,15013,347698,0.0,27,5,3,2,0,no_json=1;tool_not_used=2;wrong_shape=1,0,1,golden_match=0
877aacbd-bee1-4045-a3b9-34fe763ab6aa,2026-09-19T07:53:09.883Z,missing-price,stopped,false,writer-reviewer-rerun,reviewer=qwen3-5-9b,reviewer,0,laptop,7b9005ab,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8876,1217,18755,0.0,1,1,1,0,0,,1,1,exit_sign_unpriced=1
877aacbd-bee1-4045-a3b9-34fe763ab6aa,2026-09-19T07:53:09.883Z,missing-price,stopped,false,writer-reviewer-rerun,reviewer=qwen3-5-9b,reviewer,0,laptop,c896b5b9,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,6,42308,5335,80005,0.0,4,2,0,1,1,concern_dropped=1;provenance_tags=3,1,1,v1_states_exclusion=1
877aacbd-bee1-4045-a3b9-34fe763ab6aa,2026-09-19T07:53:09.883Z,missing-price,stopped,false,writer-reviewer-rerun,reviewer=qwen3-5-9b,reviewer,0,laptop,e50c1ac9,reviewer,Reviewer,"qwen3.5 9b, local",ollama,0.2,65536,False,model default,1,9067,273,9544,0.0,0,1,1,0,0,,0,1,passed_minor_at_most=0
8839b28c-2af5-42b4-8d80-4b5202476590,2026-09-19T01:27:12.661Z,clean-run,retry_exhausted,false,figures-check-2-early,baseline,,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,6954,311,12226,0.0,0,2,2,0,0,,0,1,golden_match=0
8839b28c-2af5-42b4-8d80-4b5202476590,2026-09-19T01:27:12.661Z,clean-run,retry_exhausted,false,figures-check-2-early,baseline,,0,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,15180,1679,34943,0.0,17,1,1,0,0,,1,1,ready=1
8839b28c-2af5-42b4-8d80-4b5202476590,2026-09-19T01:27:12.661Z,clean-run,retry_exhausted,false,figures-check-2-early,baseline,,0,laptop,c2e35a28,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,7,128760,2124,68083,0.0,6,1,1,0,0,,1,1,no_blocker=1
8839b28c-2af5-42b4-8d80-4b5202476590,2026-09-19T01:27:12.661Z,clean-run,retry_exhausted,false,figures-check-2-early,baseline,,0,laptop,7b9005ab,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,9077,1244,21733,0.0,1,1,1,0,0,,1,1,completed=1
8839b28c-2af5-42b4-8d80-4b5202476590,2026-09-19T01:27:12.661Z,clean-run,retry_exhausted,false,figures-check-2-early,baseline,,0,laptop,c896b5b9,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,9,70118,7141,127077,0.0,5,2,1,1,0,concern_dropped=2,1,1,draft_v1=1
8839b28c-2af5-42b4-8d80-4b5202476590,2026-09-19T01:27:12.661Z,clean-run,retry_exhausted,false,figures-check-2-early,baseline,,0,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,2,10802,892,36387,0.0,0,2,2,0,0,,0,1,passed_v1=0
889f9211-7fa9-42e9-934d-a41b22c528f8,2026-09-18T02:16:05.279Z,clean-run,not_ready,false,stage-2,pricing=gemma4-12b,pricing,2,laptop,634cab5f,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,31343,10372,157063,0.0,17,1,0,1,0,checklist_grading=1,0,1,ready=0
8936125b-84f5-489c-850a-527f48f15d89,2026-09-18T01:37:54.472Z,clean-run,stopped,false,stage-2,intake=deepseek-r1-14b,intake,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,1807,256,8671,0.0,0,1,1,0,0,,0,1,golden_match=0
8936125b-84f5-489c-850a-527f48f15d89,2026-09-18T01:37:54.472Z,clean-run,stopped,false,stage-2,intake=deepseek-r1-14b,intake,0,laptop,634cab5f,intake,Intake Analyst,"deepseek-r1 14b, local",ollama,0.1,16384,model default,model default,2,6980,2024,100070,0.0,8,1,0,1,0,checklist_grading=1,1,1,ready=1
8936125b-84f5-489c-850a-527f48f15d89,2026-09-18T01:37:54.472Z,clean-run,stopped,false,stage-2,intake=deepseek-r1-14b,intake,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,5,31335,488,14683,0.0,3,1,0,0,1,no_json=3,1,1,no_blocker=1
8a5e1135-4f7b-40bc-be0f-96d55cf490a1,2026-09-17T04:54:00.665Z,clean-run,stopped,false,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,1,2087,314,6066,0.0,0,1,1,0,0,,0,1,golden_match=0
8a5e1135-4f7b-40bc-be0f-96d55cf490a1,2026-09-17T04:54:00.665Z,clean-run,stopped,false,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,3,22817,2502,88714,0.0,18,1,1,0,0,,1,1,ready=1
8a5e1135-4f7b-40bc-be0f-96d55cf490a1,2026-09-17T04:54:00.665Z,clean-run,stopped,false,,,,,,,estimator,Estimator,claude-sonnet-5 via Bedrock,bedrock,,,,,7,199791,8246,99430,0.530247,8,1,1,0,0,,1,1,no_blocker=1
8a5e1135-4f7b-40bc-be0f-96d55cf490a1,2026-09-17T04:54:00.665Z,clean-run,stopped,false,,,,,,,pricing,Pricing,"qwen3.5 9b, local",ollama,,,,,3,13415,2450,36056,0.0,1,1,0,1,0,tool_not_used=1,1,1,completed=1
8a5e1135-4f7b-40bc-be0f-96d55cf490a1,2026-09-17T04:54:00.665Z,clean-run,stopped,false,,,,,,,writer,Writer,"qwen3.5 9b, local",ollama,,,,,2,11607,2013,29755,0.0,2,1,0,0,1,provenance_tags=2,0,1,draft_v1=0
8b863d73-8ce6-439f-85a0-d04d128d3e27,2026-09-18T11:32:59.623Z,planted-inconsistency,retry_exhausted,false,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,6524,312,11328,0.0,0,2,2,0,0,,0,1,reworked_once=0
8b863d73-8ce6-439f-85a0-d04d128d3e27,2026-09-18T11:32:59.623Z,planted-inconsistency,retry_exhausted,false,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,41743,4295,69894,0.0,18,1,0,1,0,checklist_grading=1,0,1,golden_match=0
8b863d73-8ce6-439f-85a0-d04d128d3e27,2026-09-18T11:32:59.623Z,planted-inconsistency,retry_exhausted,false,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,10,224550,2293,71626,0.0,7,1,0,1,0,no_json=2,1,1,names_both_sheets=1
8b863d73-8ce6-439f-85a0-d04d128d3e27,2026-09-18T11:32:59.623Z,planted-inconsistency,retry_exhausted,false,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,a21ee64a,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,17195,2983,49325,0.0,2,2,2,0,0,,0,1,golden_match=0
8b863d73-8ce6-439f-85a0-d04d128d3e27,2026-09-18T11:32:59.623Z,planted-inconsistency,retry_exhausted,false,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,3a18b205,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,8,53281,4115,63748,0.0,6,2,2,0,0,,0,1,v1_carries_disagreement=0
8b863d73-8ce6-439f-85a0-d04d128d3e27,2026-09-18T11:32:59.623Z,planted-inconsistency,retry_exhausted,false,full-1,reviewer=qwen3-5-4b,reviewer,0,laptop,1ff8732f,reviewer,Reviewer,"qwen3.5 4b, local",ollama,0.2,65536,False,model default,3,25942,1168,25107,0.0,0,2,1,1,0,wrong_shape=1,1,1,failed_v1_to_work=1
8d667534-8526-4bc1-bf7f-e107697f7c97,2026-09-18T09:05:52.077Z,missing-sheet,stopped,false,full-1,pricing=qwen3-5-4b,pricing,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,4180,317,10260,0.0,17,1,0,0,1,checklist_grading=2;no_json=1,0,1,reached_work=0
8da8b3c2-b7fd-4469-9181-f2fd4ecfc7e7,2026-09-19T02:25:47.673Z,missing-price,stopped,false,figures-check-2,baseline,,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2081,299,5596,0.0,0,1,1,0,0,,0,1,reviewer_pass=0
8da8b3c2-b7fd-4469-9181-f2fd4ecfc7e7,2026-09-19T02:25:47.673Z,missing-price,stopped,false,figures-check-2,baseline,,0,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,15180,1668,29690,0.0,17,1,1,0,0,,0,1,golden_match=0
8da8b3c2-b7fd-4469-9181-f2fd4ecfc7e7,2026-09-19T02:25:47.673Z,missing-price,stopped,false,figures-check-2,baseline,,0,laptop,c2e35a28,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,8,158695,2394,72366,0.0,6,1,0,1,0,no_json=1,0,1,golden_match=0
8da8b3c2-b7fd-4469-9181-f2fd4ecfc7e7,2026-09-19T02:25:47.673Z,missing-price,stopped,false,figures-check-2,baseline,,0,laptop,7b9005ab,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,9250,1404,23674,0.0,1,1,1,0,0,,1,1,exit_sign_unpriced=1
8da8b3c2-b7fd-4469-9181-f2fd4ecfc7e7,2026-09-19T02:25:47.673Z,missing-price,stopped,false,figures-check-2,baseline,,0,laptop,c896b5b9,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,1,6183,1736,28356,0.0,1,1,0,0,1,invalid_json=1;provenance_tags=2,0,1,v1_states_exclusion=0
8e8d20ea-5d93-449e-a9e0-98c595836754,2026-09-18T07:47:35.954Z,missing-sheet,stopped,false,full-1,baseline,,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,4179,317,5941,0.0,17,1,0,0,1,checklist_grading=3,0,1,reached_work=0
8eef48be-1ffb-4738-8f22-3a8b8f9816cc,2026-09-17T05:16:05.129Z,clean-run,reviewer_pass,true,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,2,7378,309,11167,0.0,0,2,2,0,0,,1,1,golden_match=1
8eef48be-1ffb-4738-8f22-3a8b8f9816cc,2026-09-17T05:16:05.129Z,clean-run,reviewer_pass,true,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,3,21989,2366,36679,0.0,17,1,0,1,0,no_json=1,1,1,ready=1
8eef48be-1ffb-4738-8f22-3a8b8f9816cc,2026-09-17T05:16:05.129Z,clean-run,reviewer_pass,true,,,,,,,estimator,Estimator,claude-sonnet-5 via Bedrock,bedrock,,,,,5,112547,4019,49546,0.29181199999999996,6,1,1,0,0,,1,1,no_blocker=1
8eef48be-1ffb-4738-8f22-3a8b8f9816cc,2026-09-17T05:16:05.129Z,clean-run,reviewer_pass,true,,,,,,,pricing,Pricing,"qwen3.5 9b, local",ollama,,,,,3,12777,2445,35888,0.0,1,1,0,1,0,tool_not_used=1,1,1,completed=1
8eef48be-1ffb-4738-8f22-3a8b8f9816cc,2026-09-17T05:16:05.129Z,clean-run,reviewer_pass,true,,,,,,,writer,Writer,"qwen3.5 9b, local",ollama,,,,,1,5158,1117,16932,0.0,0,1,1,0,0,,1,1,draft_v1=1
8eef48be-1ffb-4738-8f22-3a8b8f9816cc,2026-09-17T05:16:05.129Z,clean-run,reviewer_pass,true,,,,,,,reviewer,Reviewer,"gemma4 12b, local",ollama,,,,,1,5445,47,8558,0.0,0,1,1,0,0,,1,1,passed_v1=1
8faa4d25-f23a-4ef0-8e5e-6b2c163845b3,2026-09-18T07:11:17.799Z,not-ready,stopped,false,full-1,baseline,,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,4085,238,5212,0.0,14,1,0,0,1,checklist_grading=1;other=1;wrong_shape=1,0,3,names_deadline=0;names_specification=0;not_ready=0
8fb0097d-07e1-4de1-991d-845e96ef5815,2026-09-18T23:23:52.261Z,missing-sheet,retry_exhausted,false,deterministic-check,baseline,,2,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8332,325,12378,0.0,0,2,2,0,0,,0,1,blocker_escalated=0
8fb0097d-07e1-4de1-991d-845e96ef5815,2026-09-18T23:23:52.261Z,missing-sheet,retry_exhausted,false,deterministic-check,baseline,,2,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,15416,1645,28753,0.0,17,1,1,0,0,,1,1,reached_work=1
8fb0097d-07e1-4de1-991d-845e96ef5815,2026-09-18T23:23:52.261Z,missing-sheet,retry_exhausted,false,deterministic-check,baseline,,2,laptop,e8b8ebeb,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,8,147990,2978,80059,0.0,7,1,1,0,0,,0,1,blocker_names_lp2=0
8fb0097d-07e1-4de1-991d-845e96ef5815,2026-09-18T23:23:52.261Z,missing-sheet,retry_exhausted,false,deterministic-check,baseline,,2,laptop,31ae4f14,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,4,22234,3902,66970,0.0,2,2,2,0,0,,0,1,golden_match=0
8fb0097d-07e1-4de1-991d-845e96ef5815,2026-09-18T23:23:52.261Z,missing-sheet,retry_exhausted,false,deterministic-check,baseline,,2,laptop,4d543935,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,8,71807,7378,119042,0.0,2,2,0,2,0,provenance_tags=4,0,1,golden_match=0
8fb0097d-07e1-4de1-991d-845e96ef5815,2026-09-18T23:23:52.261Z,missing-sheet,retry_exhausted,false,deterministic-check,baseline,,2,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,2,11325,912,35470,0.0,0,2,2,0,0,,0,1,golden_match=0
8fbf543d-c5b8-4626-91ad-123701f089db,2026-09-19T07:17:29.436Z,planted-inconsistency,reviewer_pass,false,writer-reviewer-rerun,writer=gemma4-12b,writer,1,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,6615,314,11647,0.0,0,2,2,0,0,,0,1,reworked_once=0
8fbf543d-c5b8-4626-91ad-123701f089db,2026-09-19T07:17:29.436Z,planted-inconsistency,reviewer_pass,false,writer-reviewer-rerun,writer=gemma4-12b,writer,1,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,14935,1863,28937,0.0,17,1,1,0,0,,0,1,golden_match=0
8fbf543d-c5b8-4626-91ad-123701f089db,2026-09-19T07:17:29.436Z,planted-inconsistency,reviewer_pass,false,writer-reviewer-rerun,writer=gemma4-12b,writer,1,laptop,e4159786,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,7,128317,1818,56326,0.0,6,1,1,0,0,,1,1,names_both_sheets=1
8fbf543d-c5b8-4626-91ad-123701f089db,2026-09-19T07:17:29.436Z,planted-inconsistency,reviewer_pass,false,writer-reviewer-rerun,writer=gemma4-12b,writer,1,laptop,7b9005ab,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,8386,1307,19996,0.0,1,1,1,0,0,,0,1,golden_match=0
8fbf543d-c5b8-4626-91ad-123701f089db,2026-09-19T07:17:29.436Z,planted-inconsistency,reviewer_pass,false,writer-reviewer-rerun,writer=gemma4-12b,writer,1,laptop,c896b5b9,writer,Writer,"gemma4 12b, local",ollama,model default,16384,False,model default,8,57775,6262,139763,0.0,4,2,0,2,0,wrong_shape=2,0,1,v1_carries_disagreement=0
8fbf543d-c5b8-4626-91ad-123701f089db,2026-09-19T07:17:29.436Z,planted-inconsistency,reviewer_pass,false,writer-reviewer-rerun,writer=gemma4-12b,writer,1,laptop,e50c1ac9,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,2,12968,262,12488,0.0,0,2,2,0,0,,0,1,failed_v1_to_work=0
8fda362a-f824-4934-a76a-de1c0710aebe,2026-09-18T03:19:16.907Z,clean-run,reviewer_pass,true,stage-2,pricing=gemma4-12b,pricing,4,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,6721,324,11559,0.0,0,2,2,0,0,,1,1,golden_match=1
8fda362a-f824-4934-a76a-de1c0710aebe,2026-09-18T03:19:16.907Z,clean-run,reviewer_pass,true,stage-2,pricing=gemma4-12b,pricing,4,laptop,634cab5f,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,26300,3932,65066,0.0,17,1,0,1,0,checklist_grading=1,1,1,ready=1
8fda362a-f824-4934-a76a-de1c0710aebe,2026-09-18T03:19:16.907Z,clean-run,reviewer_pass,true,stage-2,pricing=gemma4-12b,pricing,4,laptop,f1fe4328,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,9,172911,1936,59959,0.0,7,1,0,1,0,no_json=1,1,1,no_blocker=1
8fda362a-f824-4934-a76a-de1c0710aebe,2026-09-18T03:19:16.907Z,clean-run,reviewer_pass,true,stage-2,pricing=gemma4-12b,pricing,4,laptop,a21ee64a,pricing,Pricing,"gemma4 12b, local",ollama,0.1,16384,False,model default,2,6573,1778,42261,0.0,1,1,1,0,0,,1,1,completed=1
8fda362a-f824-4934-a76a-de1c0710aebe,2026-09-18T03:19:16.907Z,clean-run,reviewer_pass,true,stage-2,pricing=gemma4-12b,pricing,4,laptop,3a18b205,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,2,13803,3004,48457,0.0,1,1,1,0,0,,1,1,draft_v1=1
8fda362a-f824-4934-a76a-de1c0710aebe,2026-09-18T03:19:16.907Z,clean-run,reviewer_pass,true,stage-2,pricing=gemma4-12b,pricing,4,laptop,1ff8732f,reviewer,Reviewer,"gemma4 12b, local",ollama,0.2,16384,False,model default,1,8050,48,9701,0.0,0,1,1,0,0,,1,1,passed_v1=1
906cc87b-bf95-404b-95f5-9df03fbc9698,2026-09-19T07:01:45.957Z,planted-inconsistency,stopped,false,writer-reviewer-rerun-upstream-stop,reviewer=qwen3-5-9b,reviewer,1,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2044,293,4948,0.0,0,1,1,0,0,,0,1,reworked_once=0
906cc87b-bf95-404b-95f5-9df03fbc9698,2026-09-19T07:01:45.957Z,planted-inconsistency,stopped,false,writer-reviewer-rerun-upstream-stop,reviewer=qwen3-5-9b,reviewer,1,laptop,5e798fab,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,2,14933,1768,28150,0.0,17,1,1,0,0,,0,1,golden_match=0
906cc87b-bf95-404b-95f5-9df03fbc9698,2026-09-19T07:01:45.957Z,planted-inconsistency,stopped,false,writer-reviewer-rerun-upstream-stop,reviewer=qwen3-5-9b,reviewer,1,laptop,e4159786,estimator,Estimator,"qwen3.5 9b, local",ollama,model default,65536,False,model default,9,186302,2655,71419,0.0,8,1,1,0,0,,1,1,names_both_sheets=1
906cc87b-bf95-404b-95f5-9df03fbc9698,2026-09-19T07:01:45.957Z,planted-inconsistency,stopped,false,writer-reviewer-rerun-upstream-stop,reviewer=qwen3-5-9b,reviewer,1,laptop,7b9005ab,pricing,Pricing,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,14247,1995,29987,0.0,2,1,1,0,0,,0,1,golden_match=0
906cc87b-bf95-404b-95f5-9df03fbc9698,2026-09-19T07:01:45.957Z,planted-inconsistency,stopped,false,writer-reviewer-rerun-upstream-stop,reviewer=qwen3-5-9b,reviewer,1,laptop,c896b5b9,writer,Writer,"qwen3.5 9b, local",ollama,model default,65536,False,model default,6,49679,3369,51598,0.0,6,1,0,0,1,amount_not_in_sources=1;wrong_shape=2,0,1,v1_carries_disagreement=0
91ce48e4-1e74-412a-8533-9887a90a3a90,2026-09-18T11:19:44.716Z,planted-inconsistency,stopped,false,full-1,estimator=qwen3-5-4b,estimator,0,laptop,3f2ebcc3,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,1,2056,295,4995,0.0,0,1,1,0,0,,0,1,reworked_once=0
91ce48e4-1e74-412a-8533-9887a90a3a90,2026-09-18T11:19:44.716Z,planted-inconsistency,stopped,false,full-1,estimator=qwen3-5-4b,estimator,0,laptop,abec9abc,intake,Intake Analyst,"qwen3.5 9b, local",ollama,0.1,65536,False,model default,3,24898,1562,25941,0.0,17,1,0,1,0,no_json=1,0,1,golden_match=0
91ce48e4-1e74-412a-8533-9887a90a3a90,2026-09-18T11:19:44.716Z,planted-inconsistency,stopped,false,full-1,estimator=qwen3-5-4b,estimator,0,laptop,f1fe4328,estimator,Estimator,"qwen3.5 4b, local",ollama,model default,65536,False,model default,4,26179,159,10260,0.0,2,1,0,0,1,no_json=3,0,1,names_both_sheets=0
9364c54f-4bc8-4b47-9cef-4282c2195815,2026-09-16T00:19:41.363Z,missing-sheet,reviewer_pass,false,,,,,,,orchestrator,Orchestrator,"qwen3.5 9b, local",ollama,,,,,3,13203,408,12919,0.0,0,0,0,0,0,,0,1,blocker_escalated=0
9364c54f-4bc8-4b47-9cef-4282c2195815,2026-09-16T00:19:41.363Z,missing-sheet,reviewer_pass,false,,,,,,,intake,Intake Analyst,"qwen3.5 9b, local",ollama,,,,,3,20360,1503,23672,0.0,8,1,1,0,0,,1,1,reached_work=1
9364c54f-4bc8-4b47-9cef-4282c2195815,2026-09-16T00:19:41.363Z,missing-sheet,reviewer_pass,false,,,,,,,estimator,Estimator,claude-sonnet-5 via Bedrock,bedrock,,,,,7,153455,7581,100736,0.420991,11,2,2,0,0,,1,1,blocker_names_lp2=1
